Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2014,X05,Educación,COLEGIO PÚBLICO FERNANDO EL CATÓLICO. OBRAS DE CONSERVACIÓN,,5891.85,5891.85
2014,X05,Educación,ESCUELA INFANTIL FERNANDO EL CATÓLICO. OBRAS DE CONSERVACIÓN,,4866.58,4866.58
2014,X00,Inversiones de carácter general,,,282190.06,236591.65
2014,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN EDIFICIOS DISTRITO CHAMBERÍ,,31984.32,
2014,X00,Inversiones de carácter general,"EDIFICIO SEDE DISTRITO DE CHAMBERÍ, PZ. DE CHAMBERÍ, 4. OBRAS DE CONSERVACIÓN",,26.28,
2014,X00,Inversiones de carácter general,"IFS-EDIFICIO C/RAIMUNDO FERNÁNDEZ VILLAVERDE, 8. IMPLANTACIÓN DEPENDENCIAS",,120000.0,106940.41
2014,X00,Inversiones de carácter general,EDIFICIO SEDE DISTRITO CHAMBERÍ. OBRAS DE CONSERVACIÓN,,14004.29,14004.29
2014,X00,Inversiones de carácter general,IFS-EDIFICIO SEDE DISTRITO CHAMBERÍ. REPARACIÓN SANEAMIENTO Y OBTENCIÓN DE ECONOMÍAS,,113275.17,112770.38
2014,X00,Inversiones de carácter general,EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO DE CHAMBERÍ,,2900.0,2876.57
2014,X04,Salud pública,,,406250.0,114339.8
2014,X04,Salud pública,IFS-CENTRO MADRID SALUD CHAMBERÍ. EXIGENCIAS INSPECCIÓN TÉCNICA DE EDIFICIOS,,6250.0,3430.35
2014,X04,Salud pública,"IFS-EDIFICIO MADRID SALUD C/ ALBERTO AGUILERA, 20. INSPECCIÓN TÉCNICA DE EDIFICIOS",,400000.0,110909.45
2015,X01,Protección Civil y seguridad ciudadana,,,49976.12,49188.41
2015,X01,Protección Civil y seguridad ciudadana,"EQUIPAMIENTO PARQUE DE BOMBEROS Nº 1, C/ SANTA ENGRACIA, 118",,787.71,
2015,X01,Protección Civil y seguridad ciudadana,PARQUE DE BOMBEROS Nº 1. OBRAS DE REFORMA DE CLIMATIZACIÓN Y CUBIERTAS,,49188.41,49188.41
2015,X12,Otros bienes públicos de carácter social,,,1931.24,1931.24
2015,X12,Otros bienes públicos de carácter social,EQUIPAMIENTO OFICINA ATENCIÓN AL CIUDADANO LÍNEA MADRID DISTRITO CHAMBERÍ,,1931.24,1931.24
2015,X10,Cultura,,,105620.73,35620.73
2015,X10,Cultura,CENTRO CULTURAL GALILEO. OBRAS DIVERSAS DE ACONDICIONAMIENTO,,35620.73,35620.73
2015,X10,Cultura,"IFS-CENTRO CULTURAL GALILEO. MEJORA CONDICIONES EVACUACIÓN ,ILUMINACIÓN Y EFICIENCIA",,70000.0,
2015,X11,"Deportes, juventud y esparcimiento",,,32028.71,31442.08
2015,X11,"Deportes, juventud y esparcimiento","CENTRO DEPORTIVO VALLEHERMOSO, C/ ISLAS FILIPINAS, 7. SUBSANACIÓN DE PATOLOGÍAS",,21564.04,21564.04
2015,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO JUVENIL DE CHAMBERÍ,,63.0,63.0
2015,X11,"Deportes, juventud y esparcimiento",CENTRO JUVENIL CUATRO CAMINOS. OBRAS DE CONSERVACIÓN,,10401.67,9815.04
2015,X09,Medio ambiente,,,595549.85,30549.5
2015,X09,Medio ambiente,IFS-PARQUE C/DOMÉNICO SCARLATTI Y PARQUE MUÑOZ REVENGA. REMODELACIÓN ZONAS ESTANCIALES,,216000.0,14459.5
2015,X09,Medio ambiente,IFS-DISTRITO DE CHAMBERÍ.MEJORA DE LAS REDES DE RIEGO,,379549.85,16090.0
2015,X03,Protección y promoción social,,,394183.16,254564.15
2015,X03,Protección y promoción social,"CENTRO DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118. OBRAS DE CONSERVACIÓN",,16834.16,16149.83
2015,X03,Protección y promoción social,CENTRO DE ATENCIÓN SOCIAL A LA MUJER MARÍA ZAMBRANO. OBRAS DE CONSERVACIÓN,,11708.25,11708.25
2015,X03,Protección y promoción social,CENTRO MAYORES BLASCO DE GARAY. OBRAS DE CONSERVACIÓN,,3376.75,3376.75
2015,X03,Protección y promoción social,IFS-CENTRO MARTA ESQUIVIAS. CLIMATIZACIÓN DEPENDENCIAS MAYORES Y EFICIENCIA ENERGÉTICA,,150000.0,146704.44
2015,X03,Protección y promoción social,IFS-CENTRO MAYORES BLASCO DE GARAY. MODERNIZACIÓN CLIMATIZACIÓN Y EFICIENCIA ENERGÉTICA,,90000.0,33528.76
2015,X03,Protección y promoción social,"IFS-CENTRO MAYORES STA.ENGRACIA. MEJORA CONDICIONES EVACUACIÓN ,INSTALACIONES Y EFICIENCIA",,80000.0,42097.87
